run_id,task_category,model_slug,is_done,done_reason,total_duration_s,load_duration_s,input_token_count,input_token_duration_s,output_token_count,output_token_duration_s,is_thinking,output_char_count,thinking_char_count,generation_limit_reached,final_content_empty,generation_failure,reasoning_limit_failure,truncated_response,latency_s,cc_duration_s,carbon_emissions_grams,emissions_rate_grams_per_s,mean_cpu_power_w,mean_gpu_power_w,mean_ram_power_w,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,total_energy_consumed_kwh,cpu_util_percent,gpu_util_percent,ram_util_percent,avg_ram_used_gb
M1G__UP034,open_qa,granite4.1:8b,True,stop,3.432059229,0.278842818,2949,0.017578,396,3.094944,False,2244,0,False,False,False,False,False,3.435781715961639,4.9471151230391115,0.134483815969876,0.027184290768487294,12.502618296875003,227.8397962075085,20.0,1.5429749664442967e-05,0.00031291163921753906,2.4680834427838113e-05,0.00035302222330982016,0.0,94.0,58.1,35.553643544514976
M1G__UP035,open_qa,granite4.1:8b,True,stop,0.943392966,0.296814493,2941,0.017311,75,0.58675,False,377,0,False,False,False,False,False,0.9471819930477068,2.4635342059773393,0.03475188856403592,0.014106517571266708,12.5,107.88276386298737,20.0,6.785530236205281e-06,7.358478109065203e-05,1.0853966305472165e-05,9.122427763232947e-05,0,0,0,0
M1S__UP035,open_qa,granite4.1:8b,True,stop,0.966246915,0.305048597,3002,0.023797,76,0.597625,False,375,0,False,False,False,False,False,0.9700377630069852,2.481980275013484,0.03464513174642151,0.013958665221960029,12.5,106.15800010430505,20.0,6.866825680642959e-06,7.309505847619135e-05,1.0982155077767352e-05,9.094403923460167e-05,0,0,0,0
M1S__UP036,open_qa,granite4.1:8b,True,stop,0.482578559,0.304841591,2999,0.017352,14,0.115459,False,59,0,False,False,False,False,False,0.48620362795190886,2.0006933719851077,0.015075686787079011,0.007535231034489191,12.5,47.06766880436069,20.0,5.187235972294326e-06,2.6088909758748002e-05,8.29777942207228e-06,3.957392515311461e-05,0,0,0,0
M1G__UP036,open_qa,granite4.1:8b,True,stop,0.737644106,0.307688547,2938,0.01731,47,0.370868,False,201,0,False,False,False,False,False,0.7413746159872971,2.254823441966437,0.025455050587484977,0.011289154668928564,12.5,81.65093731794185,20.0,6.072125045142861e-06,5.1033929715949e-05,9.713870655590047e-06,6.681992541668191e-05,0,0,0,0
M1G__UP037,open_qa,granite4.1:8b,True,stop,3.634256889,0.293076952,2937,0.017106,421,3.286837,False,1964,0,False,False,False,False,False,3.6377476220368408,5.15056676696986,0.14165644308399641,0.02750307868882061,12.50285395625,230.83460614717117,20.0,1.612914967221034e-05,0.00032992331949444065,2.5798017994384282e-05,0.00037185048716103527,0.0,94.0,58.1,35.5550651550293
M1S__UP037,open_qa,granite4.1:8b,True,stop,1.159704317,0.300786996,2998,0.022689,101,0.792216,False,463,0,False,False,False,False,False,1.163246717012953,2.676267475995701,0.04253519317922482,0.015893476104588414,12.500097256250003,124.04922645091,20.0,7.536818532054604e-06,9.206229587199743e-05,1.2056465538787759e-05,0.00011165557994283979,0.0,0.0,58.1,35.548797607421875
M1S__UP038,open_qa,granite4.1:8b,True,stop,1.28321379,0.290264759,2998,0.017206,119,0.933047,False,624,0,False,False,False,False,False,1.2869902269449085,2.8027948480448686,0.0474595448963382,0.01693293568362462,12.500328106250002,133.7476243197801,20.0,7.967506799910134e-06,0.00010387008309642454,1.2744494094578032e-05,0.0001245820839909127,0.0,93.0,58.1,35.54869079589844
M1G__UP038,open_qa,granite4.1:8b,True,stop,2.315898677,0.298790731,2937,0.017326,251,1.957933,False,1188,0,False,False,False,False,False,2.31975224200869,3.8347900730441324,0.0884742382927063,0.02307146847870963,12.501821225,190.13266376396103,20.0,1.1554559762322718e-05,0.0002022096062122003,1.8482161083375104e-05,0.00023224632705789812,0.0,94.5,58.1,35.546669006347656
M1G__UP039,open_qa,granite4.1:8b,True,stop,1.391357818,0.292428296,2941,0.017299,133,1.036272999,False,633,0,False,False,False,False,False,1.3950360639719293,2.9070274070254527,0.05171710114524712,0.01779037274305075,12.500989100000002,141.40549752967817,20.0,8.344219601683714e-06,0.0001140687023655218,1.33453170280619e-05,0.0001357582389952674,0.0,94.0,58.1,35.554012298583984
M1S__UP039,open_qa,granite4.1:8b,True,stop,1.208190154,0.271085773,3002,0.023699,111,0.869143,False,488,0,False,False,False,False,False,1.2119232999975793,2.7238011169829406,0.04514526554161206,0.016574361931247717,12.500154349999999,130.29580431358866,20.0,7.705771819804134e-06,9.847396766815564e-05,1.2327323227913845e-05,0.00011850706271587361,0.0,0.0,58.1,35.55949401855469
M1S__UP040,open_qa,granite4.1:8b,True,stop,0.832853301,0.305757462,3004,0.017286,60,0.471168,False,289,0,False,False,False,False,False,0.8366381900268607,2.3501864700228907,0.02950001222526294,0.012552200687707819,12.500000112500002,93.30735171153083,20.0,6.4020347104580904e-06,6.079449307971885e-05,1.0241488288738765e-05,7.74380160789157e-05,0,0,0,0
M1G__UP040,open_qa,granite4.1:8b,True,stop,0.963481803,0.292340214,2943,0.017311,78,0.611282,False,351,0,False,False,False,False,False,0.9672040540026501,2.479234730009921,0.034534152618669385,0.013929359814401757,12.500000112500002,105.88060615759284,20.0,6.857325235484841e-06,7.282783604001253e-05,1.0967555927992282e-05,9.065271720348964e-05,0,0,0,0
M1G__UP041,classification,granite4.1:8b,True,stop,1.287534742,0.282498993,2952,0.017363,122,0.950782,False,572,0,False,False,False,False,False,1.2913357089855708,2.8040942319785245,0.04799075718899633,0.017114530831988058,12.500450056250001,135.27802467262296,20.0,7.983658055264744e-06,0.00010522425084680265,1.2768616072329072e-05,0.00012597652497439645,0.0,34.0,58.1,35.55311584472656
M1S__UP041,classification,granite4.1:8b,True,stop,1.028683635,0.280603728,3013,0.024022,87,0.683089,False,397,0,False,False,False,False,False,1.0324690979905427,2.5439413319691084,0.03770296527587991,0.014820689770662423,12.500001575000002,114.1374171612833,20.0,7.081837690845352e-06,8.055978667087516e-05,1.132927805560434e-05,9.897090241732485e-05,0.0,0.0,58.1,35.55927276611328
M1S__UP042,classification,granite4.1:8b,True,stop,1.574687486,0.288519437,3047,0.019932,156,1.222898,False,623,0,False,False,False,False,False,1.5785071880090982,3.0899394750013016,0.059476238546884164,0.019248350664492906,12.50221085,154.8583639525307,20.0,8.979048235038917e-06,0.0001327848284500277,1.4362225288641638e-05,0.00015612610197370826,0.0,95.0,58.1,35.56342697143555
M1G__UP042,classification,granite4.1:8b,True,stop,2.426638714,0.29968363,2986,0.022183,264,2.061775,False,1011,0,False,False,False,False,False,2.4297525790170766,3.9408434460056014,0.0924273080279449,0.02345368682981514,12.501966950000002,193.4448779673476,20.0,1.1935359436923776e-05,0.00021159516927582445,1.9092671255606952e-05,0.00024262319996835516,0.0,94.5,58.1,35.558732986450195
M1G__UP043,classification,granite4.1:8b,True,stop,1.318938459,0.310600091,2948,0.017451,122,0.95029,False,591,0,False,False,False,False,False,1.3226890779915266,2.8342258709599264,0.04797935003816003,0.016928555528959964,12.500725400000002,133.39723790086015,20.0,8.091231748757718e-06,0.00010491202837314972,1.2943320894393968e-05,0.0001259465810163014,0.0,94.0,58.1,35.559017181396484
M1S__UP043,classification,granite4.1:8b,True,stop,0.786695644,0.308988451,3009,0.023965,53,0.417222,False,223,0,False,False,False,False,False,0.7905261609703302,2.302223563019652,0.02713600222562572,0.011786866689016719,12.5000009,86.11973773745325,20.0,6.243535776110056e-06,5.50025440020363e-05,9.986371266940196e-06,7.123245104508655e-05,0,0,0,0
M1S__UP044,classification,granite4.1:8b,True,stop,2.260192651,0.270291873,3020,0.017608,247,1.930105,False,1072,0,False,False,False,False,False,2.2639920989749953,3.775656087032985,0.08621073547349604,0.022833312538601158,12.5015319125,187.76975947728792,20.0,1.1360188971225293e-05,0.0001967721018614199,1.8172304189000796e-05,0.000226304595021646,0.0,89.0,58.1,35.55710792541504
M1G__UP044,classification,granite4.1:8b,True,stop,3.368249769,0.265953684,2959,0.019619,390,3.040655,False,1680,0,False,False,False,False,False,3.3720865059876814,4.883851939986926,0.13074235813099375,0.026770336148098654,12.502762409375,223.97638842608154,20.0,1.5210341997255644e-05,0.00030366274292958906,2.4327750172233207e-05,0.0003432008350990779,0.0,95.0,58.1,35.5549570719401
M1G__UP045,classification,granite4.1:8b,True,stop,0.933520519,0.282883125,2955,0.017627,76,0.593998,False,319,0,False,False,False,False,False,0.9370168650057167,2.4483084779931232,0.03428059156193371,0.014001745233522813,12.500000112500002,106.64616989747266,20.0,6.750762713558281e-06,7.243866906136986e-05,1.0797683494618266e-05,8.998711526954641e-05,0,0,0,0
M1S__UP045,classification,granite4.1:8b,True,stop,1.566458161,0.309347387,3016,0.02418,152,1.188475,False,685,0,False,False,False,False,False,1.5703157829702832,3.085244068992324,0.058316089315391395,0.01890161297172126,12.5018432,151.7820848228095,20.0,8.951874524793129e-06,0.00012981093718256176,1.4317879499867559e-05,0.00015308069120722244,0.0,95.0,58.1,35.55561828613281
M1S__UP046,classification,granite4.1:8b,True,stop,2.859279008,0.288266876,3044,0.019805,320,2.506754,False,1460,0,False,False,False,False,False,2.8630679229972884,4.374845376005396,0.11032878907400395,0.025218900233393723,12.502576475000001,209.71897542180832,20.0,1.3442082056437702e-05,0.0002546735370723141,2.149926228351736e-05,0.0002896148814122692,50.0,94.0,58.1,35.55556869506836
M1G__UP046,classification,granite4.1:8b,True,stop,4.443657664,0.26483146,2983,0.020105,527,4.121383,False,2251,0,False,False,False,False,False,4.447542348003481,5.959317329979967,0.17495277280990734,0.029357854788124776,12.502961967500003,247.8159687450598,20.0,1.8945292226052065e-05,0.00041000616133679557,3.0302445400027663e-05,0.0004592538989628753,0.0,94.25,58.1,35.55676746368408
M1G__UP047,classification,granite4.1:8b,True,stop,4.340569938,0.290226892,2943,0.017476,511,3.990083,False,2315,0,False,False,False,False,False,4.344443070003763,5.856175122025888,0.17109640649671637,0.029216408821723758,12.5025940475,246.52363878537582,20.0,1.8587248315635906e-05,0.0004008133762063437,2.9730249599864084e-05,0.0004491308741218437,12.5,94.25,58.1,35.55647277832031
M1S__UP047,classification,granite4.1:8b,True,stop,1.479508928,0.283543243,3004,0.024,144,1.128077,False,739,0,False,False,False,False,False,1.4832858829759061,2.99845437402837,0.055692843585963915,0.018573850603950188,12.50167619375,148.83936508426936,20.0,8.648826116709558e-06,0.00012371121007959118,1.3834591933280334e-05,0.00014619462812958108,0.0,94.0,58.1,35.556331634521484
M1S__UP048,classification,granite4.1:8b,True,stop,0.998389242,0.260110473,3020,0.017704,86,0.676241,False,451,0,False,False,False,False,False,1.0011085869628005,2.5118480329983868,0.0369197784812471,0.014698253236751767,12.500000112500002,113.0494359308301,20.0,6.972656514031151e-06,7.878811858486046e-05,1.115424913328348e-05,9.69150242321751e-05,0.0,0,58.1,35.5560302734375
M1G__UP048,classification,granite4.1:8b,True,stop,1.844179632,0.308443302,2959,0.018785,190,1.479861,False,900,0,False,False,False,False,False,1.8473082979908213,3.3572576789883897,0.07038739449752557,0.02096574085988381,12.5020215125,170.62820334069102,20.0,9.911652899341693e-06,0.0001590015160903846,1.585489636668677e-05,0.00018476806535641307,0.0,94.0,58.1,35.550445556640625
M1G__UP049,classification,granite4.1:8b,True,stop,0.778711152,0.26398686,2948,0.017359,58,0.456285,False,243,0,False,False,False,False,False,0.7819555279565975,2.2925170760136098,0.028088620735599264,0.012252306004386121,12.500000112500002,90.52538542890169,20.0,6.213214059380495e-06,5.758032384228784e-05,9.939552361093877e-06,7.373309026276221e-05,0,0,0,0
M1S__UP049,classification,granite4.1:8b,True,stop,0.467705247,0.29247146,3009,0.023946,13,0.107061,False,38,0,False,False,False,False,False,0.4715390960336663,1.9834966270136647,0.015075040331828621,0.007600234921763125,12.500000112500002,47.66823668129,20.0,5.135698303131961e-06,2.6222243199924833e-05,8.21428669441957e-06,3.9572228197476364e-05,0,0,0,0
M1S__UP050,classification,granite4.1:8b,True,stop,1.156207102,0.276460448,3003,0.017225,105,0.823316,False,475,0,False,False,False,False,False,1.1599702829844318,2.673374511010479,0.04322628785121418,0.016169185302389807,12.500074925000002,126.65150436528837,20.0,7.5273001010237866e-06,9.39034084552759e-05,1.2039006238855008e-05,0.00011346971479515469,0.0,94.0,58.1,35.545108795166016
M1G__UP050,classification,granite4.1:8b,True,stop,0.912709887,0.289447524,2942,0.017441,72,0.563265,False,284,0,False,False,False,False,False,0.9165756170405075,2.428476130007766,0.033194397195163455,0.013668817570406713,12.5,103.562041000473,20.0,6.681068798772888e-06,6.976894470422934e-05,1.0685823733284552e-05,8.713583723628678e-05,0,0,0,0
M1G__UP051,classification,granite4.1:8b,True,stop,0.796651016,0.281901616,2947,0.017286,58,0.455568,False,269,0,False,False,False,False,False,0.8003617160138674,2.3119720979593694,0.028496805326667745,0.012325756591881044,12.5,91.18574681946703,20.0,6.2776270208107435e-06,5.84864356794057e-05,1.0040518810920832e-05,7.480458151113727e-05,0,0,0,0
M1S__UP051,classification,granite4.1:8b,True,stop,0.462321778,0.293475983,3008,0.024051,12,0.099463,False,36,0,False,False,False,False,False,0.466108309046831,1.9782295559998602,0.014613645220015984,0.00738723429527863,12.5,45.6769761564602,20.0,5.1176474618033456e-06,2.5058908936337332e-05,8.184502061016652e-06,3.836105845915733e-05,0,0,0,0
M1S__UP052,classification,granite4.1:8b,True,stop,1.088467777,0.284183297,3035,0.020384,94,0.741066,False,362,0,False,False,False,False,False,1.0915604920010082,2.60314569901675,0.03917454568109553,0.0150489254965223,12.500012206250004,116.14656151997332,20.0,7.28824399899322e-06,8.388645599755051e-05,1.1659125127739065e-05,0.00010283382512428279,0.0,94.0,58.1,35.55001449584961
M1G__UP052,classification,granite4.1:8b,True,stop,1.428814485,0.28530904,2974,0.01975,139,1.086733,False,611,0,False,False,False,False,False,1.4323477920261212,2.9473117380402982,0.053427195557127646,0.018127432828891052,12.50123485625,144.7061061579274,20.0,8.471394463968392e-06,0.00011822453902432528,1.3551331394571914e-05,0.0001402472648828656,0.0,93.0,58.1,35.5450553894043
M1G__UP053,classification,granite4.1:8b,True,stop,1.386708636,0.291885961,2958,0.017645,133,1.036189,False,563,0,False,False,False,False,False,1.3902082219719887,2.9040531319915317,0.05204322093334027,0.0179208914465178,12.5008789625,142.81564253063058,20.0,8.323544946876142e-06,0.00011497675864813317,1.3314005194438829e-05,0.00013661430878944813,0.0,95.0,58.1,35.5495719909668
M1S__UP053,classification,granite4.1:8b,True,stop,0.899795983,0.280008668,3019,0.025773,70,0.551286,False,321,0,False,False,False,False,False,0.9029512769775465,2.4138771230354905,0.0325610323278803,0.013489101005661077,12.500000112500002,101.89716764504598,20.0,6.632109733361746e-06,6.823199902949995e-05,1.0609135305599517e-05,8.547324406846121e-05,0,0,0,0
M1S__UP054,classification,granite4.1:8b,True,stop,2.752102153,0.278896745,3049,0.020069,308,2.411437,False,1222,0,False,False,False,False,False,2.7554160470026545,4.26656155299861,0.10557147519078365,0.024743924089548473,12.5024576,205.3097153769198,20.0,1.3067397531678273e-05,0.00024315741674829638,2.090204013867252e-05,0.0002771268544186472,0.0,95.0,58.1,35.54841995239258
M1G__UP054,classification,granite4.1:8b,True,stop,1.841872196,0.297641991,2988,0.022451,189,1.478418,False,768,0,False,False,False,False,False,1.8458466510055587,3.3578476600232534,0.06950443049004697,0.020699101784017692,12.501843256250002,168.14752084456416,20.0,9.909516453015161e-06,0.0001566909586863119,1.584979521123589e-05,0.00018245027035056294,0.0,95.0,58.1,35.54965591430664
M1G__UP055,classification,granite4.1:8b,True,stop,1.451182414,0.288215421,2947,0.017571,141,1.102096,False,571,0,False,False,False,False,False,1.4549765609554015,2.967195302946493,0.05391180965084965,0.0181692824861626,12.50167574375,144.87853825734342,20.0,8.552903537985017e-06,0.00011928815098638523,1.3678330305265263e-05,0.00014151938482963552,0.0,94.0,58.1,35.55622100830078
M1S__UP055,classification,granite4.1:8b,True,stop,1.380353188,0.292352357,3008,0.024069,130,1.019988,False,562,0,False,False,False,False,False,1.3841627329820767,2.896448046027217,0.05181705840782648,0.017889862888754045,12.500777656250001,142.37599420592292,20.0,8.306507139160208e-06,0.00011442953598805872,1.3284585322253407e-05,0.00013602062844947233,0.0,94.0,58.1,35.55360794067383
M1S__UP056,classification,granite4.1:8b,True,stop,1.693404163,0.291365595,3069,0.023859,170,1.337649,False,741,0,False,False,False,False,False,1.6970166059909388,3.2082105689914897,0.06393577987001195,0.01992879784387418,12.50202145625,161.08101241190224,20.0,9.391026032077771e-06,0.00014341955917984706,1.5021885899801014e-05,0.00016783247111172583,0.0,95.0,58.1,35.5540771484375
M1G__UP056,classification,granite4.1:8b,True,stop,3.068015506,0.285316871,3008,0.024131,348,2.72192,False,1589,0,False,False,False,False,False,3.0718276639818214,4.5834787510102615,0.11848739749543766,0.02585097563053421,12.502027559375001,215.5104882112224,20.0,1.4166402735073956e-05,0.0002742054971420771,2.26594624943876e-05,0.00031103136237153867,0.0,62.666666666666664,58.1,35.56512451171875
M1G__UP057,classification,granite4.1:8b,True,stop,1.020902481,0.248584956,2958,0.016282,92,0.719352,False,451,0,False,False,False,False,False,1.0241269450052641,2.5344004610087723,0.03868756521533072,0.015264977185149277,12.50000050625,118.32973981976659,20.0,7.052750969659824e-06,8.321978879788361e-05,1.128295364453354e-05,0.00010155549341207697,50.0,61.0,58.1,35.56072998046875
M1S__UP057,classification,granite4.1:8b,True,stop,1.51493468,0.291048241,3019,0.025857,148,1.156395,False,603,0,False,False,False,False,False,1.5188530369778164,3.0296901270048693,0.05650356630022621,0.0186499489821044,12.50202145625,149.27649485652844,20.0,8.773257158610316e-06,0.00012551760041379367,1.40319309831183e-05,0.00014832278855552228,0.0,95.0,58.1,35.55967330932617
M1S__UP058,classification,granite4.1:8b,True,stop,0.993348483,0.300902337,3049,0.020101,80,0.631725,False,321,0,False,False,False,False,False,0.9969940320006572,2.5086345209856518,0.03589188672120387,0.014307339877911678,12.500000112500002,109.37216761306605,20.0,6.960480888857548e-06,7.612367200948711e-05,1.1132638599762383e-05,9.421679149810704e-05,0,0,0,0
M1G__UP058,classification,granite4.1:8b,True,stop,3.010426219,0.290805142,2988,0.022373,340,2.653773,False,1560,0,False,False,False,False,False,3.014242724981159,4.525740544020664,0.11723319050214878,0.02590364811280121,12.501843228125,216.05168650985104,20.0,1.396608442314768e-05,0.0002714338282583384,2.23391357557072e-05,0.0003077390484371933,0.0,62.666666666666664,58.1,35.552459716796875
M1G__UP059,classification,granite4.1:8b,True,stop,2.028521113,0.287507711,2971,0.019358,215,1.679233,False,893,0,False,False,False,False,False,2.0323284920305014,3.5437788410345092,0.07683350656725453,0.021681236333818476,12.5012291375,177.166164308058,20.0,1.0555005712838029e-05,0.0001742509727336028,1.6883236850197943e-05,0.00020168921529663877,0.0,47.5,58.1,35.55989646911621
M1S__UP059,classification,granite4.1:8b,True,stop,1.484569046,0.286257276,3032,0.026321,144,1.12768,False,563,0,False,False,False,False,False,1.4883684430387802,3.0002510719932616,0.05630597284476156,0.018767086984941513,12.5018432,150.47230293786308,20.0,8.667447562662267e-06,0.00012527426688624388,1.3862388044233538e-05,0.00014780410249313968,0.0,95.0,58.1,35.56199645996094
M1S__UP060,classification,granite4.1:8b,True,stop,1.081046598,0.260707847,3031,0.019317,97,0.762314,False,394,0,False,False,False,False,False,1.0829696140135638,2.5927085540024564,0.04021078636046695,0.015509181044815905,12.500012206250004,120.5198271867869,20.0,7.251508490872695e-06,8.670173602887132e-05,1.1600729388818662e-05,0.00010555397390856268,0.0,95.0,58.1,35.561744689941406
